"Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date","Altitude","file.name","Spectrogram_small","Spectrogram_med","Spectrogram_large","Spectrogram_full","Length","Uploaded","Other_species","Remarks","Bird_seen","Playback_used","Other_species1","Other_species2","Other_species3","Other_species4","Other_species5","Other_species6","Other_species7","Other_species8","Other_species9","Other_species10","Other_species11","Other_species12","Other_species13","Other_species14","Other_species15","Other_species16","Other_species17","Other_species18","Other_species19","Other_species20","Other_species21","Other_species22","Other_species23","Other_species24","Other_species25","Other_species26","Other_species27","Other_species28","Other_species29","Other_species30","Species","Path"
187370,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/187370/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/187370","B","07:25","2014-04-24","80","XC187370-T06.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187370-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187370-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187370-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187370-full.png","1:36","2014-07-16","Alauda arvensis","Lesser whitethroat song ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-187370.mp3"
356508,"Loxia","curvirostra","x","Red Crossbill","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny (near  Mława), mławski, mazowieckie",53.1393,20.3329,"chitter call, excitement call, flight call, male, song","//www.xeno-canto.org/356508/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/356508","A","09:30","2017-02-21","180","XC356508-Loxcurv-x-SexcChitt_poland_psz_9.20_170221-1186.mp3","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC356508-small.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC356508-med.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC356508-large.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC356508-full.png","0:38","2017-02-23","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-356508.mp3"
239586,"Loxia","curvirostra","","Red Crossbill","José Carlos Sires","Spain","refugio de la serpiente, estepa, Sevilla, Andalucía",37.2775,-4.8975,"alarm call, call, female, flight call, male, song","//www.xeno-canto.org/239586/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239586","B","?","2015-01-10","?","XC239586-loxia curvirostra 15 refugio de la serpiente 10-01-2015virostra.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC239586-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC239586-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC239586-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC239586-full.png","9:39","2015-05-03","","In a bird feeder. Mountains with forest of Pinus Alepensis. En un comedero de pájaros sobre el cual hay situado un cable de alta tensión en el cual los piquituertos se posan y relacionan. Estos pájaros no comen las pipas de girasol del comedero, pero cerca hay un bebedero con agua al cual sí acuden. Bosque montañoso de Pinus Alepensis.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-239586.mp3"
298837,"Loxia","curvirostra","","Red Crossbill","José Carlos Sires","Spain","refugio de la serpiente, estepa, Sevilla, Andalucía",37.2775,-4.8975,"call, female, flight call, male, song","//www.xeno-canto.org/298837/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/298837","B","?","2015-12-21","?","XC298837-loxia curvirostra 16 refugio de la serpiente 21-12-2015.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC298837-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC298837-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC298837-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC298837-full.png","7:35","2016-01-10","","En esta serranía hay una gran población de piquituertos asociados a los pinos carrascos con los que se repobló el lugar. Aunque no utilizan el comedero sí usan el punto de agua, y además se posan cerca para relacionarse entre sí y vocalizar, pues esta especie empieza a criar en pleno invierno. Los diversos cortes de este audio corresponden a los momentos en que los pájaros se acercaban a la zona y vocalizban. Grabación obtenida mediante audiotrampeo, dejando la grabadora en un lugar donde hay un comedero artificial y un punto de agua. El lugar tiene un ecosistema muy particular pues es una serranía repoblada con pino carrasco, Pinus Alepensis, y con uno de los mayores sotobosques de España de palmito, chamaerops Humilis.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-298837.mp3"
290265,"Loxia","curvirostra","curvirostra","Red Crossbill","Pedro Nicolau","Portugal","Sabugueiro, Seia Municipality, Guarda",40.4,-7.5928,"call, male, song","//www.xeno-canto.org/290265/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/290265","B","11:00","2015-11-14","1400","XC290265-Loxia curvirostra.mp3","//www.xeno-canto.org/sounds/uploaded/YBYCMMBLIF/ffts/XC290265-small.png","//www.xeno-canto.org/sounds/uploaded/YBYCMMBLIF/ffts/XC290265-med.png","//www.xeno-canto.org/sounds/uploaded/YBYCMMBLIF/ffts/XC290265-large.png","//www.xeno-canto.org/sounds/uploaded/YBYCMMBLIF/ffts/XC290265-full.png","0:52","2015-11-16",NA,"Male singing on Scots Pine (Pinus sylvestris).","yes","no","Certhia brachydactyla","Turdus merula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-290265.mp3"
239595,"Loxia","curvirostra","","Red Crossbill","José Carlos Sires","Spain","refugio de la serpiente, estepa, Sevilla, Andalucía",37.2775,-4.8975,"alarm call, call, female, flight call, male, song","//www.xeno-canto.org/239595/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239595","B","?","2015-01-10","?","XC239595-loxia curvirostra 24 refugio de la serpiente 10-01-2014.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC239595-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC239595-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC239595-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC239595-full.png","0:43","2015-05-03","","In a bird feeder. Mountains with forest of Pinus Alepensis. En un comedero de pájaros sobre el cual hay situado un cable de alta tensión en el cual los piquituertos se posan y relacionan. Estos pájaros no comen las pipas de girasol del comedero, pero cerca hay un bebedero con agua al cual sí acuden. Bosque montañoso de Pinus Alepensis.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-239595.mp3"
118352,"Loxia","curvirostra","","Red Crossbill","Marco Dragonetti","Italy","Stribugliano, Grosseto, Tuscany",42.8592,11.468,"male, subsong","//www.xeno-canto.org/118352/download","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/118352","A","11:30","2012-11-08","1000","XC118352-crociere4.mp3","//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC118352-small.png","//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC118352-med.png","//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC118352-large.png","//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC118352-full.png","0:32","2013-01-16","","Bird perched on the top of a spruce tree.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-118352.mp3"
348970,"Loxia","curvirostra","g,d,a","Red Crossbill","Jarek Matusiak","Slovakia","Vysoké Tatry, Poprad District, Prešov Region",49.1259,20.0741,"female, male, song","//www.xeno-canto.org/348970/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/348970","A","15:00","2016-12-29","1300","XC348970-Krzyżodziób_świerkowy_Loxia_curvirostra_Slovakia_Jarek_Matusiak_20161229_22a.mp3","//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC348970-small.png","//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC348970-med.png","//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC348970-large.png","//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC348970-full.png","2:41","2017-01-03","","Communal singing - about 35 birds present, Mostly g, birds singing from the Spruce over the stream (Poprad).","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-348970.mp3"
298384,"Loxia","curvirostra","","Red Crossbill","José Carlos Sires","Spain","refugio de la serpiente, estepa, Sevilla, Andalucía",37.2775,-4.8975,"call, female, flight call, male, song","//www.xeno-canto.org/298384/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/298384","B","?","2015-12-21","?","XC298384-loxia curvirostra 7 refugio de la serpiente 21-12-2015.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC298384-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC298384-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC298384-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC298384-full.png","8:33","2016-01-06","","En esta serranía hay una gran población de piquituertos asociados a los pinos carrascos con los que se repobló el lugar. Aunque no utilizan el comedero sí usan el punto de agua, y además se posan cerca para relacionarse entre sí y vocalizar, pues esta especie empieza a criar en pleno invierno. Los diversos cortes de este audio corresponden a los momentos en que los pájaros se acercaban a la zona y vocalizban. Grabación obtenida mediante audiotrampeo, dejando la grabadora en un lugar donde hay un comedero artificial y un punto de agua. El lugar tiene un ecosistema muy particular pues es una serranía repoblada con pino carrasco, Pinus Alepensis, y con uno de los mayores sotobosques de España de palmito, chamaerops Humilis.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-298384.mp3"
163546,"Loxia","curvirostra","","Red Crossbill","Jarek Matusiak","Poland","Gmina Lipowiec Kościelny, Mława County, Masovian Voivodeship",53.1346,20.3099,"call, female, male, song","//www.xeno-canto.org/163546/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/163546","A","14:03","2014-01-06","160","XC163546-Loxia_curvirostra_Poland_Jarek_Matusiak_140106_11_1404.mp3","//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC163546-small.png","//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC163546-med.png","//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC163546-large.png","//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC163546-full.png","0:49","2014-01-06","Loxia leucoptera","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-163546.mp3"
163550,"Loxia","curvirostra","","Red Crossbill","Jarek Matusiak","Poland","Gmina Lipowiec Kościelny, Mława County, Masovian Voivodeship",53.1346,20.3099,"call, female, male, song","//www.xeno-canto.org/163550/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/163550","A","14:30","2014-01-06","160","XC163550-Loxia_curvirostra_Poland_Jarek_Matusiak_140106_11_1404.mp3","//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC163550-small.png","//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC163550-med.png","//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC163550-large.png","//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC163550-full.png","0:49","2014-01-06","Loxia leucoptera","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-163550.mp3"
404158,"Loxia","curvirostra","","Red Crossbill","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny, mławski, mazowieckie",53.1361,20.3227,"male, song","//www.xeno-canto.org/404158/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/404158","A","09:30","2017-03-20","170","XC404158-Loxiacurvir-x-mad-s_poland_psz_9.27_170320-2097.mp3","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC404158-small.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC404158-med.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC404158-large.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC404158-full.png","0:39","2018-03-01",NA,"Adult male in the larch woods. Rain noise.","yes","no","Poecile palustris","Poecile montanus","Cyanistes caeruleus","Garrulus glandarius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-404158.mp3"
404430,"Loxia","curvirostra","","Red Crossbill","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny, mławski, mazowieckie",53.1352,20.3179,"female, flight call, male, song","//www.xeno-canto.org/404430/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/404430","A","10:00","2017-03-20","160","XC404430-Loxcurvir-x-sfc_poland_psz_10.04_170320-2108.mp3","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC404430-small.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC404430-med.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC404430-large.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC404430-full.png","0:44","2018-03-04","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-404430.mp3"
239593,"Loxia","curvirostra","","Red Crossbill","José Carlos Sires","Spain","refugio de la serpiente, estepa, Sevilla, Andalucía",37.2775,-4.8975,"alarm call, call, female, flight call, male, song","//www.xeno-canto.org/239593/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239593","B","?","2015-01-10","?","XC239593-loxia curvirostra 21 refugio de la serpiente 10-01-2015.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC239593-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC239593-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC239593-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC239593-full.png","1:42","2015-05-03","","In a bird feeder. Mountains with forest of Pinus Alepensis. En un comedero de pájaros sobre el cual hay situado un cable de alta tensión en el cual los piquituertos se posan y relacionan. Estos pájaros no comen las pipas de girasol del comedero, pero cerca hay un bebedero con agua al cual sí acuden. Bosque montañoso de Pinus Alepensis.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-239593.mp3"
402035,"Loxia","curvirostra","x","Red Crossbill","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny (near  Cegielnia Lewicka), mławski, mazowieckie",53.1329,20.3169,"flight call, male, quiet song","//www.xeno-canto.org/402035/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/402035","B","09:30","2017-03-22","160","XC402035-Loxcurv-madX-sfc_poland_psz_9.35_170322-2239.mp3","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC402035-small.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC402035-med.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC402035-large.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC402035-full.png","2:33","2018-02-07",NA,"Adult male singing at the top of the larch, then flies away. In coniferous forest.","yes","no","Lullula arborea","Dendrocopos major","Emberiza citrinella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-402035.mp3"
403933,"Loxia","curvirostra","","Red Crossbill","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny, mławski, mazowieckie",53.136,20.3212,"excitement call, flight call, male, song","//www.xeno-canto.org/403933/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/403933","A","09:00","2017-02-27","170","XC403933-Loxcurvir-x-m-5ad1im-fc-poland_psz_9.12_170227-1277.mp3","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC403933-small.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC403933-med.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC403933-large.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC403933-full.png","0:52","2018-02-28","","Five adult males and one immature male of type X. In the larch woods.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-403933.mp3"
169542,"Loxia","curvirostra","C","Red Crossbill","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny, Mława County, Masovian Voivodeship",53.1343,20.3166,"adult male, song","//www.xeno-canto.org/169542/download","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/169542","B","10:30","2014-03-09","160","XC169542-Loxcurv-MadPsong_Poland_PSZ_2014_03_09_2512.mp3","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC169542-small.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC169542-med.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC169542-large.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC169542-full.png","2:56","2014-03-11",NA,"Continuation XC169541. Very quiet song, bird sits in the crown of aspen. Recording distance ca 4 m (Olympus LS-3).  Habitat: mixed forest.","yes","no","Spinus spinus","Acanthis flammea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-169542.mp3"
298621,"Loxia","curvirostra","","Red Crossbill","José Carlos Sires","Spain","refugio de la serpiente, estepa, Sevilla, Andalucía",37.2775,-4.8975,"call, female, flight call, male, song","//www.xeno-canto.org/298621/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/298621","B","?","2015-12-21","?","XC298621-loxia curvirostra 8 refugio de la serpiente 21-12-2015.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC298621-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC298621-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC298621-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC298621-full.png","7:34","2016-01-08","","En esta serranía hay una gran población de piquituertos asociados a los pinos carrascos con los que se repobló el lugar. Aunque no utilizan el comedero sí usan el punto de agua, y además se posan cerca para relacionarse entre sí y vocalizar, pues esta especie empieza a criar en pleno invierno. Los diversos cortes de este audio corresponden a los momentos en que los pájaros se acercaban a la zona y vocalizban. Grabación obtenida mediante audiotrampeo, dejando la grabadora en un lugar donde hay un comedero artificial y un punto de agua. El lugar tiene un ecosistema muy particular pues es una serranía repoblada con pino carrasco, Pinus Alepensis, y con uno de los mayores sotobosques de España de palmito, chamaerops Humilis.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-298621.mp3"
172800,"Loxia","curvirostra","","Red Crossbill","Elias A. Ryberg","Norway","Sula, Møre og Romsdal",62.4025,6.1221,"call, female, male, song","//www.xeno-canto.org/172800/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/172800","A","09:00","2014-03-30","220","XC172800-Grankorsnebb XC Sulesund 140330_085041_AERY1362.mp3","//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC172800-small.png","//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC172800-med.png","//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC172800-large.png","//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC172800-full.png","1:08","2014-04-07",NA,"","yes","no","Fringilla coelebs","Troglodytes troglodytes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-172800.mp3"
352743,"Loxia","curvirostra","","Red Crossbill","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny, mławski, mazowieckie",53.1343,20.3058,"male, song","//www.xeno-canto.org/352743/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/352743","A","09:00","2017-01-22","160","XC352743-Loxcurv-s_poland_psz_9.10_170122-0527.mp3","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC352743-small.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC352743-med.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC352743-large.png","//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC352743-full.png","1:23","2017-01-26","","Adult male.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-352743.mp3"
365038,"Loxia","curvirostra","","Red Crossbill","Antoni Knychała","Poland","Gmina Łagiewniki (near  Sobótka), dzierżoniowski, Województwo dolnośląskie",50.8331,16.7159,"male, song","//www.xeno-canto.org/365038/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/365038","B","13:00","2017-04-15","500","XC365038-krzyżodziób świerkowy.mp3","//www.xeno-canto.org/sounds/uploaded/MVGALOJSYC/ffts/XC365038-small.png","//www.xeno-canto.org/sounds/uploaded/MVGALOJSYC/ffts/XC365038-med.png","//www.xeno-canto.org/sounds/uploaded/MVGALOJSYC/ffts/XC365038-large.png","//www.xeno-canto.org/sounds/uploaded/MVGALOJSYC/ffts/XC365038-full.png","1:10","2017-04-17","","Only noise reduction and amplification.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loxia curvirostra","mp3//Loxia-curvirostra-365038.mp3"
